Time,Temperature,ProcessTemperature,AgentType,AgentFlow,SampleType,CatalystType,CatalystRatio,Hydrogen,Experiment_Group
65,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,12.0,18
66,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,11.0,18
67,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,11.0,18
68,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,11.0,18
69,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,11.0,18
70,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,11.0,18
71,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,10.0,18
72,1000,1000,Air,0.05,TWTS,No Catalyst,0.0,10.0,18
1,6,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
2,9,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
3,12,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
4,15,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
5,18,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
6,28,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
7,47,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
8,77,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
9,118,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
10,167,1000,Air,0.1,Leather scraps,No Catalyst,0.0,0.0,37
11,226,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
12,290,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
13,355,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
14,413,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
15,466,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
16,510,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
17,549,1000,Air,0.1,Leather scraps,No Catalyst,0.0,1.0,37
18,581,1000,Air,0.1,Leather scraps,No Catalyst,0.0,2.0,37
19,610,1000,Air,0.1,Leather scraps,No Catalyst,0.0,3.0,37
20,636,1000,Air,0.1,Leather scraps,No Catalyst,0.0,7.0,37
21,659,1000,Air,0.1,Leather scraps,No Catalyst,0.0,11.0,37
22,682,1000,Air,0.1,Leather scraps,No Catalyst,0.0,14.0,37
23,702,1000,Air,0.1,Leather scraps,No Catalyst,0.0,18.0,37
24,720,1000,Air,0.1,Leather scraps,No Catalyst,0.0,19.0,37
25,737,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
26,754,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
27,768,1000,Air,0.1,Leather scraps,No Catalyst,0.0,26.0,37
28,784,1000,Air,0.1,Leather scraps,No Catalyst,0.0,29.0,37
29,797,1000,Air,0.1,Leather scraps,No Catalyst,0.0,30.0,37
30,810,1000,Air,0.1,Leather scraps,No Catalyst,0.0,30.0,37
31,823,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
32,835,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
33,847,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
34,859,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
35,869,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
36,879,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
37,889,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
38,900,1000,Air,0.1,Leather scraps,No Catalyst,0.0,30.0,37
39,915,1000,Air,0.1,Leather scraps,No Catalyst,0.0,29.0,37
40,930,1000,Air,0.1,Leather scraps,No Catalyst,0.0,28.0,37
41,945,1000,Air,0.1,Leather scraps,No Catalyst,0.0,27.0,37
42,960,1000,Air,0.1,Leather scraps,No Catalyst,0.0,26.0,37
43,975,1000,Air,0.1,Leather scraps,No Catalyst,0.0,25.0,37
44,985,1000,Air,0.1,Leather scraps,No Catalyst,0.0,25.0,37
45,995,1000,Air,0.1,Leather scraps,No Catalyst,0.0,25.0,37
46,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,26.0,37
47,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,26.0,37
48,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,26.0,37
49,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,27.0,37
50,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,27.0,37
51,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,28.0,37
52,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,29.0,37
53,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,30.0,37
54,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,30.0,37
55,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
56,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,31.0,37
57,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,30.0,37
58,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,28.0,37
59,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,26.0,37
60,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,25.0,37
61,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
62,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
63,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
64,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,23.0,37
65,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
66,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,24.0,37
67,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,23.0,37
68,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,22.0,37
69,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,21.0,37
70,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,20.0,37
71,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,20.0,37
72,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,20.0,37
73,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,20.0,37
74,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,19.0,37
75,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,19.0,37
76,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,19.0,37
77,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,17.0,37
78,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,17.0,37
79,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,16.0,37
80,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,15.0,37
81,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,14.0,37
82,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,14.0,37
83,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,13.0,37
84,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,13.0,37
85,1000,1000,Air,0.1,Leather scraps,No Catalyst,0.0,12.0,37
1,6,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
2,9,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
3,12,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
4,15,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
5,18,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
6,28,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
7,47,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
8,77,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
9,118,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
10,167,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
11,226,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
12,290,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
13,355,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
14,413,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
15,466,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
16,510,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
17,549,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
18,581,1000,Air,0.1,TWTS,Al-Ni,5.0,0.0,21
19,610,1000,Air,0.1,TWTS,Al-Ni,5.0,1.16,21
20,636,1000,Air,0.1,TWTS,Al-Ni,5.0,2.48,21
21,659,1000,Air,0.1,TWTS,Al-Ni,5.0,4.64,21
22,682,1000,Air,0.1,TWTS,Al-Ni,5.0,7.45,21
23,702,1000,Air,0.1,TWTS,Al-Ni,5.0,10.94,21
24,720,1000,Air,0.1,TWTS,Al-Ni,5.0,14.36,21
25,737,1000,Air,0.1,TWTS,Al-Ni,5.0,17.25,21
26,754,1000,Air,0.1,TWTS,Al-Ni,5.0,19.68,21
27,768,1000,Air,0.1,TWTS,Al-Ni,5.0,21.68,21
28,784,1000,Air,0.1,TWTS,Al-Ni,5.0,23.44,21
29,797,1000,Air,0.1,TWTS,Al-Ni,5.0,24.99,21
30,810,1000,Air,0.1,TWTS,Al-Ni,5.0,26.37,21
31,823,1000,Air,0.1,TWTS,Al-Ni,5.0,27.74,21
32,835,1000,Air,0.1,TWTS,Al-Ni,5.0,28.92,21
33,847,1000,Air,0.1,TWTS,Al-Ni,5.0,30.08,21
34,859,1000,Air,0.1,TWTS,Al-Ni,5.0,31.0,21
35,869,1000,Air,0.1,TWTS,Al-Ni,5.0,31.27,21
36,879,1000,Air,0.1,TWTS,Al-Ni,5.0,31.85,21
37,889,1000,Air,0.1,TWTS,Al-Ni,5.0,31.55,21
38,900,1000,Air,0.1,TWTS,Al-Ni,5.0,30.42,21
39,915,1000,Air,0.1,TWTS,Al-Ni,5.0,27.82,21
40,930,1000,Air,0.1,TWTS,Al-Ni,5.0,24.16,21
41,945,1000,Air,0.1,TWTS,Al-Ni,5.0,21.02,21
42,960,1000,Air,0.1,TWTS,Al-Ni,5.0,18.49,21
43,975,1000,Air,0.1,TWTS,Al-Ni,5.0,16.49,21
44,985,1000,Air,0.1,TWTS,Al-Ni,5.0,15.06,21
45,995,1000,Air,0.1,TWTS,Al-Ni,5.0,13.72,21
46,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,12.43,21
47,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,11.71,21
48,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,10.93,21
49,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,10.38,21
50,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,9.84,21
51,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,9.38,21
52,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,8.98,21
53,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,8.86,21
54,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,8.56,21
55,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,8.36,21
56,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,8.01,21
57,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,7.36,21
58,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,6.78,21
59,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,6.36,21
60,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,6.27,21
61,1000,1000,Air,0.1,TWTS,Al-Ni,5.0,6.08,21
1,6,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
2,9,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
3,12,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
4,15,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
5,18,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
6,28,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
7,47,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
8,77,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
9,118,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
10,167,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
11,226,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
12,290,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
13,355,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
14,413,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
15,466,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
16,510,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
17,549,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
18,581,1000,Air,0.1,TWTS,Al-Ni,7.5,0.0,1
19,610,1000,Air,0.1,TWTS,Al-Ni,7.5,1.7,1
20,636,1000,Air,0.1,TWTS,Al-Ni,7.5,4.0,1
21,659,1000,Air,0.1,TWTS,Al-Ni,7.5,7.14,1
22,682,1000,Air,0.1,TWTS,Al-Ni,7.5,10.53,1
23,702,1000,Air,0.1,TWTS,Al-Ni,7.5,14.18,1
24,720,1000,Air,0.1,TWTS,Al-Ni,7.5,17.42,1
25,737,1000,Air,0.1,TWTS,Al-Ni,7.5,20.2,1
26,754,1000,Air,0.1,TWTS,Al-Ni,7.5,22.35,1
27,768,1000,Air,0.1,TWTS,Al-Ni,7.5,23.98,1
28,784,1000,Air,0.1,TWTS,Al-Ni,7.5,25.08,1
29,797,1000,Air,0.1,TWTS,Al-Ni,7.5,25.93,1
30,810,1000,Air,0.1,TWTS,Al-Ni,7.5,26.84,1
31,823,1000,Air,0.1,TWTS,Al-Ni,7.5,27.51,1
32,835,1000,Air,0.1,TWTS,Al-Ni,7.5,28.18,1
33,847,1000,Air,0.1,TWTS,Al-Ni,7.5,28.8,1
34,859,1000,Air,0.1,TWTS,Al-Ni,7.5,29.29,1
35,869,1000,Air,0.1,TWTS,Al-Ni,7.5,29.91,1
36,879,1000,Air,0.1,TWTS,Al-Ni,7.5,30.53,1
37,889,1000,Air,0.1,TWTS,Al-Ni,7.5,30.68,1
38,900,1000,Air,0.1,TWTS,Al-Ni,7.5,30.42,1
39,915,1000,Air,0.1,TWTS,Al-Ni,7.5,30.07,1
40,930,1000,Air,0.1,TWTS,Al-Ni,7.5,29.68,1
41,945,1000,Air,0.1,TWTS,Al-Ni,7.5,29.4,1
42,960,1000,Air,0.1,TWTS,Al-Ni,7.5,29.21,1
43,975,1000,Air,0.1,TWTS,Al-Ni,7.5,29.13,1
44,985,1000,Air,0.1,TWTS,Al-Ni,7.5,29.18,1
45,995,1000,Air,0.1,TWTS,Al-Ni,7.5,29.36,1
46,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,29.57,1
47,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,29.81,1
48,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,30.04,1
49,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,30.4,1
50,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,30.76,1
51,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,31.05,1
52,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,31.33,1
53,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,31.63,1
54,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,32.02,1
55,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,32.42,1
56,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,32.78,1
57,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,33.18,1
58,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,33.74,1
59,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.15,1
60,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.55,1
61,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.88,1
62,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.14,1
63,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.36,1
64,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.54,1
65,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.66,1
66,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.67,1
67,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.68,1
68,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.58,1
69,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.48,1
70,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.33,1
71,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,35.15,1
72,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.93,1
73,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.73,1
74,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.49,1
75,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.25,1
76,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,34.0,1
77,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,33.76,1
78,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,33.5,1
79,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,33.24,1
80,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,32.98,1
81,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,32.67,1
82,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,32.32,1
83,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,31.94,1
84,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,31.51,1
85,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,31.06,1
86,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,30.51,1
87,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,29.82,1
88,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,28.8,1
89,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,27.7,1
90,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,26.44,1
91,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,25.13,1
92,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,23.7,1
93,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,22.42,1
94,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,21.26,1
95,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,20.22,1
96,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,19.21,1
97,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,18.19,1
98,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,17.36,1
99,1000,1000,Air,0.1,TWTS,Al-Ni,7.5,16.48,1
1,6,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
2,9,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
3,12,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
4,15,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
5,18,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
6,28,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
7,47,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
8,77,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
9,118,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
10,167,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
11,226,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
12,290,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
13,355,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
14,413,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
15,466,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
16,510,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
17,549,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
18,581,1000,Air,0.1,TWTS,Al-Ni,10.0,0.0,30
19,610,1000,Air,0.1,TWTS,Al-Ni,10.0,0.65,30
20,636,1000,Air,0.1,TWTS,Al-Ni,10.0,1.97,30
21,659,1000,Air,0.1,TWTS,Al-Ni,10.0,3.89,30
22,682,1000,Air,0.1,TWTS,Al-Ni,10.0,6.48,30
23,702,1000,Air,0.1,TWTS,Al-Ni,10.0,9.51,30
24,720,1000,Air,0.1,TWTS,Al-Ni,10.0,13.52,30
25,737,1000,Air,0.1,TWTS,Al-Ni,10.0,16.97,30
26,754,1000,Air,0.1,TWTS,Al-Ni,10.0,19.66,30
27,768,1000,Air,0.1,TWTS,Al-Ni,10.0,21.95,30
28,784,1000,Air,0.1,TWTS,Al-Ni,10.0,23.86,30
29,797,1000,Air,0.1,TWTS,Al-Ni,10.0,25.56,30
30,810,1000,Air,0.1,TWTS,Al-Ni,10.0,27.11,30
31,823,1000,Air,0.1,TWTS,Al-Ni,10.0,28.59,30
32,835,1000,Air,0.1,TWTS,Al-Ni,10.0,30.13,30
33,847,1000,Air,0.1,TWTS,Al-Ni,10.0,31.37,30
34,859,1000,Air,0.1,TWTS,Al-Ni,10.0,32.54,30
35,869,1000,Air,0.1,TWTS,Al-Ni,10.0,33.52,30
36,879,1000,Air,0.1,TWTS,Al-Ni,10.0,34.29,30
37,889,1000,Air,0.1,TWTS,Al-Ni,10.0,34.73,30
38,900,1000,Air,0.1,TWTS,Al-Ni,10.0,34.74,30
39,915,1000,Air,0.1,TWTS,Al-Ni,10.0,34.16,30
40,930,1000,Air,0.1,TWTS,Al-Ni,10.0,33.31,30
41,945,1000,Air,0.1,TWTS,Al-Ni,10.0,32.47,30
42,960,1000,Air,0.1,TWTS,Al-Ni,10.0,31.74,30
43,975,1000,Air,0.1,TWTS,Al-Ni,10.0,31.16,30
44,985,1000,Air,0.1,TWTS,Al-Ni,10.0,30.7,30
45,995,1000,Air,0.1,TWTS,Al-Ni,10.0,30.45,30
46,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,30.3,30
47,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,30.21,30
48,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,30.15,30
49,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,30.12,30
50,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,30.07,30
51,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.95,30
52,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.84,30
53,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.7,30
54,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.6,30
55,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.48,30
56,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.33,30
57,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,29.19,30
58,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,28.94,30
59,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,28.49,30
60,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,27.93,30
61,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,27.19,30
62,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,26.57,30
63,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,25.87,30
64,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,25.34,30
65,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,24.88,30
66,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,24.44,30
67,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,23.82,30
68,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,23.21,30
69,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,22.55,30
70,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,21.94,30
71,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,21.42,30
72,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,20.9,30
73,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,20.39,30
74,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,19.88,30
75,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,19.31,30
76,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,18.68,30
77,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,18.1,30
78,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,17.55,30
79,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,17.03,30
80,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,16.52,30
81,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,16.0,30
82,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,15.24,30
83,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,14.59,30
84,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,13.71,30
85,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,13.01,30
86,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,12.36,30
87,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,11.78,30
88,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,11.25,30
89,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,10.81,30
90,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,10.33,30
91,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,8.72,30
92,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,7.69,30
93,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,7.0,30
94,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,6.34,30
95,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,5.69,30
96,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,4.96,30
97,1000,1000,Air,0.1,TWTS,Al-Ni,10.0,4.28,30
1,6,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
2,9,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
3,12,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
4,15,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
5,18,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
6,28,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
7,47,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
8,77,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
9,118,1000,Air,0.1,TWTS,No Catalyst,0.0,0.0,12
10,167,1000,Air,0.1,TWTS,No Catalyst,0.0,1.0,12
11,226,1000,Air,0.1,TWTS,No Catalyst,0.0,1.0,12
12,290,1000,Air,0.1,TWTS,No Catalyst,0.0,1.0,12
13,355,1000,Air,0.1,TWTS,No Catalyst,0.0,1.0,12
14,413,1000,Air,0.1,TWTS,No Catalyst,0.0,1.0,12
15,466,1000,Air,0.1,TWTS,No Catalyst,0.0,1.0,12
16,510,1000,Air,0.1,TWTS,No Catalyst,0.0,2.0,12
17,549,1000,Air,0.1,TWTS,No Catalyst,0.0,4.0,12
18,581,1000,Air,0.1,TWTS,No Catalyst,0.0,7.0,12
19,610,1000,Air,0.1,TWTS,No Catalyst,0.0,10.0,12
20,636,1000,Air,0.1,TWTS,No Catalyst,0.0,14.0,12
21,659,1000,Air,0.1,TWTS,No Catalyst,0.0,17.0,12
22,682,1000,Air,0.1,TWTS,No Catalyst,0.0,20.0,12
23,702,1000,Air,0.1,TWTS,No Catalyst,0.0,22.0,12
24,720,1000,Air,0.1,TWTS,No Catalyst,0.0,24.0,12
25,737,1000,Air,0.1,TWTS,No Catalyst,0.0,25.0,12
26,754,1000,Air,0.1,TWTS,No Catalyst,0.0,26.0,12
27,768,1000,Air,0.1,TWTS,No Catalyst,0.0,27.0,12
