Time;Temperature;ProcessTemperature;AgentType;AgentFlow;SampleType;CatalystType;CatalystRatio;Hydrogen
19;702;900;Air;0.1;Leather scraps ;Al-Ni;10;18.11
20;720;900;Air;0.1;Leather scraps ;Al-Ni;10;22.53
21;737;900;Air;0.1;Leather scraps ;Al-Ni;10;24.97
22;754;900;Air;0.1;Leather scraps ;Al-Ni;10;25.82
23;768;900;Air;0.1;Leather scraps ;Al-Ni;10;25.19
24;784;900;Air;0.1;Leather scraps ;Al-Ni;10;25.17
25;797;900;Air;0.1;Leather scraps ;Al-Ni;10;25.53
26;800;900;Air;0.1;Leather scraps ;Al-Ni;10;25.13
27;810;900;Air;0.1;Leather scraps ;Al-Ni;10;24.51
28;823;900;Air;0.1;Leather scraps ;Al-Ni;10;23.65
29;835;900;Air;0.1;Leather scraps ;Al-Ni;10;22.07
30;847;900;Air;0.1;Leather scraps ;Al-Ni;10;20.9
31;859;900;Air;0.1;Leather scraps ;Al-Ni;10;19.28
32;869;900;Air;0.1;Leather scraps ;Al-Ni;10;17.62
33;879;900;Air;0.1;Leather scraps ;Al-Ni;10;16.23
34;889;900;Air;0.1;Leather scraps ;Al-Ni;10;15.12
35;900;900;Air;0.1;Leather scraps ;Al-Ni;10;13.95
36;900;900;Air;0.1;Leather scraps ;Al-Ni;10;12.97
37;900;900;Air;0.1;Leather scraps ;Al-Ni;10;12.13
38;900;900;Air;0.1;Leather scraps ;Al-Ni;10;11.33
39;900;900;Air;0.1;Leather scraps ;Al-Ni;10;10.57
40;900;900;Air;0.1;Leather scraps ;Al-Ni;10;9.68
41;900;900;Air;0.1;Leather scraps ;Al-Ni;10;7.3
42;900;900;Air;0.1;Leather scraps ;Al-Ni;10;5.88
43;900;900;Air;0.1;Leather scraps ;Al-Ni;10;5.18
44;900;900;Air;0.1;Leather scraps ;Al-Ni;10;5.01
45;900;900;Air;0.1;Leather scraps ;Al-Ni;10;4.55
46;900;900;Air;0.1;Leather scraps ;Al-Ni;10;3.29
47;900;900;Air;0.1;Leather scraps ;Al-Ni;10;2.63
48;900;900;Air;0.1;Leather scraps ;Al-Ni;10;2.49
49;900;900;Air;0.1;Leather scraps ;Al-Ni;10;2.56
50;900;900;Air;0.1;Leather scraps ;Al-Ni;10;2.2
51;900;900;Air;0.1;Leather scraps ;Al-Ni;10;1.6
52;900;900;Air;0.1;Leather scraps ;Al-Ni;10;1.28
53;900;900;Air;0.1;Leather scraps ;Al-Ni;10;1.25
54;900;900;Air;0.1;Leather scraps ;Al-Ni;10;1.34
55;900;900;Air;0.1;Leather scraps ;Al-Ni;10;1.06
56;900;900;Air;0.1;Leather scraps ;Al-Ni;10;0.68
57;900;900;Air;0.1;Leather scraps ;Al-Ni;10;0.51
58;900;900;Air;0.1;Leather scraps ;Al-Ni;10;0.64
59;900;900;Air;0.1;Leather scraps ;Al-Ni;10;0.73
60;900;900;Air;0.1;Leather scraps ;Al-Ni;10;0.42
1;6;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
2;9;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
3;12;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
4;15;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
5;18;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
6;28;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
7;47;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
8;77;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
9;118;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
10;167;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
11;226;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
12;290;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
13;355;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
14;413;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
15;466;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
16;510;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
17;549;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
18;581;900;Oxygen ;0.015;TWTS;No Catalyst;0;0
19;610;900;Oxygen ;0.015;TWTS;No Catalyst;0;2.04
20;636;900;Oxygen ;0.015;TWTS;No Catalyst;0;4.23
21;659;900;Oxygen ;0.015;TWTS;No Catalyst;0;6.87
22;682;900;Oxygen ;0.015;TWTS;No Catalyst;0;9.73
23;702;900;Oxygen ;0.015;TWTS;No Catalyst;0;12.74
24;720;900;Oxygen ;0.015;TWTS;No Catalyst;0;15.53
25;737;900;Oxygen ;0.015;TWTS;No Catalyst;0;18.07
26;754;900;Oxygen ;0.015;TWTS;No Catalyst;0;20.32
27;768;900;Oxygen ;0.015;TWTS;No Catalyst;0;22.04
28;784;900;Oxygen ;0.015;TWTS;No Catalyst;0;23.59
29;797;900;Oxygen ;0.015;TWTS;No Catalyst;0;24.79
30;810;900;Oxygen ;0.015;TWTS;No Catalyst;0;25.81
31;823;900;Oxygen ;0.015;TWTS;No Catalyst;0;26.76
32;835;900;Oxygen ;0.015;TWTS;No Catalyst;0;27.65
33;847;900;Oxygen ;0.015;TWTS;No Catalyst;0;28.69
34;859;900;Oxygen ;0.015;TWTS;No Catalyst;0;29.64
35;869;900;Oxygen ;0.015;TWTS;No Catalyst;0;30.65
36;879;900;Oxygen ;0.015;TWTS;No Catalyst;0;31.96
37;889;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.18
38;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;34.53
39;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.82
40;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;36.89
41;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;37.45
42;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;37.27
43;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;36.36
44;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;34.78
45;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.68
46;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.95
47;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.25
48;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.31
49;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.94
50;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;34.79
51;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.04
52;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;34.67
53;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;34.63
54;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.03
55;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.5
56;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.37
57;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.03
58;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.53
59;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;36.27
60;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;36.64
61;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;36.19
62;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.71
63;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.74
64;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.72
65;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;35.24
66;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;34.36
67;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.87
68;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.88
69;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.9
70;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;33.41
71;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.86
72;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.65
73;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.82
74;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.88
75;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.46
76;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.24
77;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.35
78;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;32.15
79;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;31.46
80;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;30.79
81;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;30.45
82;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;29.9
83;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;28.82
84;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;27.58
85;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;26.12
86;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;24.56
87;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;23
88;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;21.37
89;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;19.85
90;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;18.3
91;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;16.89
92;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;15.55
93;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;14.4
94;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;13.3
95;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;12.36
96;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;11.52
97;900;900;Oxygen ;0.015;TWTS;No Catalyst;0;10.81
1;6;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
2;9;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
3;12;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
4;15;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
5;18;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
6;28;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
7;47;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
8;77;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
9;118;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
10;167;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
11;226;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
12;290;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
13;355;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
14;413;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
15;466;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
16;510;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
17;549;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
18;581;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
19;610;1000;Oxygen ;0.015;TWTS;No Catalyst;0;0
20;636;1000;Oxygen ;0.015;TWTS;No Catalyst;0;2.36
21;659;1000;Oxygen ;0.015;TWTS;No Catalyst;0;4.61
22;682;1000;Oxygen ;0.015;TWTS;No Catalyst;0;7.27
23;702;1000;Oxygen ;0.015;TWTS;No Catalyst;0;10.19
24;720;1000;Oxygen ;0.015;TWTS;No Catalyst;0;12.84
25;737;1000;Oxygen ;0.015;TWTS;No Catalyst;0;15.35
26;754;1000;Oxygen ;0.015;TWTS;No Catalyst;0;17.46
27;768;1000;Oxygen ;0.015;TWTS;No Catalyst;0;19.31
28;784;1000;Oxygen ;0.015;TWTS;No Catalyst;0;20.81
29;797;1000;Oxygen ;0.015;TWTS;No Catalyst;0;22.09
30;810;1000;Oxygen ;0.015;TWTS;No Catalyst;0;23.13
31;823;1000;Oxygen ;0.015;TWTS;No Catalyst;0;24.1
32;835;1000;Oxygen ;0.015;TWTS;No Catalyst;0;25
33;847;1000;Oxygen ;0.015;TWTS;No Catalyst;0;25.94
34;859;1000;Oxygen ;0.015;TWTS;No Catalyst;0;26.93
35;869;1000;Oxygen ;0.015;TWTS;No Catalyst;0;28.2
36;879;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.28
37;889;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.33
38;900;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.25
39;915;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.78
40;930;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.83
41;945;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.44
42;960;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.81
43;975;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.33
44;985;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.95
45;995;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.7
46;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.59
47;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.5
48;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.45
49;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.43
50;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.43
51;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.46
52;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.53
53;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.58
54;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.75
55;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.03
56;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.02
57;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.13
58;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.34
59;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.38
60;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.58
61;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.81
62;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.01
63;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.25
64;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.36
65;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.57
66;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.7
67;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.69
68;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;31.41
69;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;30.76
70;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;29.9
71;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;28.82
72;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;27.58
73;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;26.12
74;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;24.56
75;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;23
76;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;21.37
77;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;19.85
78;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;18.3
79;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;16.89
80;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;15.55
81;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;14.4
82;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;13.3
83;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;12.36
84;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;11.52
85;1000;1000;Oxygen ;0.015;TWTS;No Catalyst;0;10.81
1;6;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
2;9;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
3;12;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
4;15;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
5;18;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
6;28;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
7;47;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
8;77;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
9;118;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
10;167;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
11;226;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
12;290;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
13;355;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
14;413;900;Oxygen ;0.015;TWTS;Al-Ni;5;0
15;466;900;Oxygen ;0.015;TWTS;Al-Ni;5;0.78
16;510;900;Oxygen ;0.015;TWTS;Al-Ni;5;1.87
17;549;900;Oxygen ;0.015;TWTS;Al-Ni;5;3.73
18;581;900;Oxygen ;0.015;TWTS;Al-Ni;5;6.39
19;610;900;Oxygen ;0.015;TWTS;Al-Ni;5;9.7
20;636;900;Oxygen ;0.015;TWTS;Al-Ni;5;12.78
21;659;900;Oxygen ;0.015;TWTS;Al-Ni;5;15.98
22;682;900;Oxygen ;0.015;TWTS;Al-Ni;5;18.54
23;702;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.72
24;720;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.63
25;737;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.99
26;754;900;Oxygen ;0.015;TWTS;Al-Ni;5;25.38
27;768;900;Oxygen ;0.015;TWTS;Al-Ni;5;26.65
28;784;900;Oxygen ;0.015;TWTS;Al-Ni;5;27.97
29;797;900;Oxygen ;0.015;TWTS;Al-Ni;5;29.37
30;810;900;Oxygen ;0.015;TWTS;Al-Ni;5;30.33
31;823;900;Oxygen ;0.015;TWTS;Al-Ni;5;30.62
32;835;900;Oxygen ;0.015;TWTS;Al-Ni;5;30.78
33;847;900;Oxygen ;0.015;TWTS;Al-Ni;5;30.56
34;859;900;Oxygen ;0.015;TWTS;Al-Ni;5;30.3
35;869;900;Oxygen ;0.015;TWTS;Al-Ni;5;29.36
36;879;900;Oxygen ;0.015;TWTS;Al-Ni;5;29.53
37;889;900;Oxygen ;0.015;TWTS;Al-Ni;5;28.76
38;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;27.87
39;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;27.51
40;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;27.15
41;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;26.82
42;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;26.25
43;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;25.74
44;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;25.47
45;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;25.41
46;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;25.28
47;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.98
48;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.78
49;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.84
50;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.93
51;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.82
52;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.54
53;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.46
54;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.56
55;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.52
56;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24.25
57;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;24
58;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.87
59;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.86
60;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.63
61;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.35
62;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.15
63;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.1
64;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;23.02
65;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.79
66;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.54
67;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.4
68;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.36
69;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.2
70;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;22.02
71;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;21.84
72;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;21.71
73;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;21.63
74;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;21.51
75;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;21.4
76;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;21.15
77;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.98
78;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.74
79;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.51
80;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.27
81;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.1
82;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;20.01
83;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.86
84;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.84
85;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.74
86;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.66
87;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.67
88;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.83
89;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.6
90;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.31
91;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;19.09
92;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;18.76
93;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;18.47
94;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;18.21
95;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;18.04
96;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;17.87
97;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;17.65
98;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;17.46
99;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;17.29
100;900;900;Oxygen ;0.015;TWTS;Al-Ni;5;17.24
1;6;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
2;9;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
3;12;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
4;15;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
5;18;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
6;28;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
7;47;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
8;77;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
9;118;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
10;167;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
11;226;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
12;290;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
13;355;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
14;413;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
15;466;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
16;510;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
17;549;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0
18;581;1000;Oxygen ;0.015;TWTS;Al-Ni;5;0.8
19;610;1000;Oxygen ;0.015;TWTS;Al-Ni;5;1.35
20;636;1000;Oxygen ;0.015;TWTS;Al-Ni;5;2.27
21;659;1000;Oxygen ;0.015;TWTS;Al-Ni;5;3.54
22;682;1000;Oxygen ;0.015;TWTS;Al-Ni;5;4.95
23;702;1000;Oxygen ;0.015;TWTS;Al-Ni;5;6
24;720;1000;Oxygen ;0.015;TWTS;Al-Ni;5;7.48
25;737;1000;Oxygen ;0.015;TWTS;Al-Ni;5;8.72
26;754;1000;Oxygen ;0.015;TWTS;Al-Ni;5;9.76
27;768;1000;Oxygen ;0.015;TWTS;Al-Ni;5;11.07
28;784;1000;Oxygen ;0.015;TWTS;Al-Ni;5;11.76
29;797;1000;Oxygen ;0.015;TWTS;Al-Ni;5;12.44
30;810;1000;Oxygen ;0.015;TWTS;Al-Ni;5;12.59
31;823;1000;Oxygen ;0.015;TWTS;Al-Ni;5;12.59
32;835;1000;Oxygen ;0.015;TWTS;Al-Ni;5;12.34
33;847;1000;Oxygen ;0.015;TWTS;Al-Ni;5;11.49
34;859;1000;Oxygen ;0.015;TWTS;Al-Ni;5;11.06
35;869;1000;Oxygen ;0.015;TWTS;Al-Ni;5;9.44
36;879;1000;Oxygen ;0.015;TWTS;Al-Ni;5;7.7
37;889;1000;Oxygen ;0.015;TWTS;Al-Ni;5;6.66
38;900;1000;Oxygen ;0.015;TWTS;Al-Ni;5;5.51
39;915;1000;Oxygen ;0.015;TWTS;Al-Ni;5;4.9
40;930;1000;Oxygen ;0.015;TWTS;Al-Ni;5;4.54
41;945;1000;Oxygen ;0.015;TWTS;Al-Ni;5;4.35
42;960;1000;Oxygen ;0.015;TWTS;Al-Ni;5;3.81
43;975;1000;Oxygen ;0.015;TWTS;Al-Ni;5;3.19
44;985;1000;Oxygen ;0.015;TWTS;Al-Ni;5;2.71
45;995;1000;Oxygen ;0.015;TWTS;Al-Ni;5;2.52
46;1000;1000;Oxygen ;0.015;TWTS;Al-Ni;5;2.22
47;1000;1000;Oxygen ;0.015;TWTS;Al-Ni;5;2.07
48;1000;1000;Oxygen ;0.015;TWTS;Al-Ni;5;1.88
49;1000;1000;Oxygen ;0.015;TWTS;Al-Ni;5;1.72
1;6;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
2;9;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
3;12;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
4;15;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
5;18;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
6;28;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
7;47;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
8;77;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
9;118;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
10;167;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
11;226;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
12;290;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0
13;355;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;0.9
14;413;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;4.29
15;466;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;8.75
16;510;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;11.28
17;549;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;13.08
18;581;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;14.98
19;610;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;16.94
20;636;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;18.3
21;659;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;19.87
22;682;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;20.36
23;702;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;20.78
24;720;800;Oxygen ;0.015;Leather scraps ;No Catalyst;0;20.95
